ENERGY;Dx;Dy;Dz;Pcis
 -205.579097028  ; -0.4986  ;  2.1510   ;  0.0509  ;0
 -205.569883626  ; -0.4850  ;  2.1697   ; -0.0214  ;0
 -205.561867997  ; -0.4692  ;  2.1824   ; -0.1031  ;0
 -205.554931662  ; -0.4526  ;  2.1911   ; -0.1895  ;0
 -205.295599874  ; -0.2499  ;  1.0801   ; -0.4930  ;0
 -205.581384728  ; -0.2975  ;  1.1642   ; -0.3715  ;0
 -205.710695943  ; -0.3432  ;  1.2549   ; -0.2602  ;0
 -205.762141804  ; -0.3865  ;  1.3493   ; -0.1588  ;0
 -205.774250300  ; -0.4263  ;  1.4432   ; -0.0685  ;0
 -205.766727282  ; -0.4615  ;  1.5331   ;  0.0093  ;0
 -205.749850220  ; -0.4916  ;  1.6168   ;  0.0740  ;0
 -205.729056359  ; -0.5165  ;  1.6936   ;  0.1254  ;0
 -205.707243588  ; -0.5367  ;  1.7638   ;  0.1642  ;0
 -205.685923376  ; -0.5526  ;  1.8280   ;  0.1914  ;0
 -205.665840704  ; -0.5649  ;  1.8872   ;  0.2076  ;0
 -205.647328002  ; -0.5736  ;  1.9416   ;  0.2134  ;0
 -205.630501483  ; -0.5791  ;  1.9917   ;  0.2086  ;0
 -205.615362993  ; -0.5813  ;  2.0371   ;  0.1928  ;0
 -205.601852250  ; -0.5798  ;  2.0773   ;  0.1646  ;0
 -205.589875958  ; -0.5743  ;  2.1112   ;  0.1226  ;0
 -205.579325422  ; -0.5648  ;  2.1381   ;  0.0663  ;0
 -205.570086178  ; -0.5517  ;  2.1580   ; -0.0028  ;0
 -205.562041228  ; -0.5363  ;  2.1720   ; -0.0810  ;0
 -205.555072260  ; -0.5202  ;  2.1823   ; -0.1635  ;0
 -205.295949545  ; -0.2894  ;  1.0680   ; -0.4837  ;0
 -205.581755482  ; -0.3393  ;  1.1518   ; -0.3622  ;0
 -205.711076095  ; -0.3874  ;  1.2420   ; -0.2510  ;0
 -205.762525977  ; -0.4332  ;  1.3358   ; -0.1497  ;0
 -205.774635496  ; -0.4755  ;  1.4293   ; -0.0596  ;0
 -205.767111413  ; -0.5130  ;  1.5186   ;  0.0181  ;0
 -205.750231268  ; -0.5451  ;  1.6018   ;  0.0825  ;0
 -205.729432390  ; -0.5719  ;  1.6782   ;  0.1336  ;0
 -205.707612880  ; -0.5938  ;  1.7480   ;  0.1722  ;0
 -205.686284486  ; -0.6112  ;  1.8119   ;  0.1992  ;0
 -205.666192470  ; -0.6248  ;  1.8707   ;  0.2153  ;0
 -205.647669428  ; -0.6348  ;  1.9249   ;  0.2212  ;0
 -205.630831592  ; -0.6415  ;  1.9747   ;  0.2169  ;0
 -205.615680687  ; -0.6447  ;  2.0201   ;  0.2018  ;0
 -205.602156052  ; -0.6442  ;  2.0603   ;  0.1749  ;0
 -205.590163881  ; -0.6397  ;  2.0946   ;  0.1350  ;0
 -205.579594938  ; -0.6310  ;  2.1221   ;  0.0813  ;0
 -205.570334571  ; -0.6186  ;  2.1428   ;  0.0152  ;0
 -205.562266041  ; -0.6039  ;  2.1577   ; -0.0597  ;0
 -205.555271680  ; -0.5883  ;  2.1688   ; -0.1384  ;0
 -205.296322637  ; -0.3287  ;  1.0550   ; -0.4732  ;0
 -205.582150761  ; -0.3810  ;  1.1382   ; -0.3518  ;0
 -205.711481021  ; -0.4315  ;  1.2279   ; -0.2407  ;0
 -205.762935023  ; -0.4798  ;  1.3212   ; -0.1395  ;0
 -205.775045637  ; -0.5245  ;  1.4140   ; -0.0495  ;0
 -205.767520514  ; -0.5643  ;  1.5028   ;  0.0279  ;0
 -205.750637344  ; -0.5986  ;  1.5854   ;  0.0919  ;0
 -205.729833575  ; -0.6272  ;  1.6612   ;  0.1428  ;0
 -205.708007556  ; -0.6508  ;  1.7305   ;  0.1810  ;0
 -205.686671374  ; -0.6698  ;  1.7940   ;  0.2077  ;0
 -205.666570603  ; -0.6847  ;  1.8524   ;  0.2236  ;0
 -205.648038050  ; -0.6960  ;  1.9062   ;  0.2295  ;0
 -205.631190032  ; -0.7038  ;  1.9557   ;  0.2254  ;0
 -205.616028202  ; -0.7082  ;  2.0008   ;  0.2110  ;0
 -205.602491625  ; -0.7087  ;  2.0409   ;  0.1853  ;0
 -205.590486038  ; -0.7051  ;  2.0753   ;  0.1471  ;0
 -205.579901728  ; -0.6973  ;  2.1032   ;  0.0958  ;0
 -205.570623849  ; -0.6858  ;  2.1243   ;  0.0326  ;0
 -205.562535954  ; -0.6717  ;  2.1398   ; -0.0392  ;0
 -205.555521166  ; -0.6568  ;  2.1512   ; -0.1145  ;0
 -205.296713592  ; -0.3677  ;  1.0410   ; -0.4617  ;0
 -205.582567226  ; -0.4223  ;  1.1237   ; -0.3403  ;0
 -205.711908402  ; -0.4753  ;  1.2127   ; -0.2293  ;0
 -205.763366971  ; -0.5262  ;  1.3053   ; -0.1283  ;0
 -205.775478837  ; -0.5733  ;  1.3974   ; -0.0385  ;0
 -205.767952666  ; -0.6154  ;  1.4855   ;  0.0386  ;0
 -205.751066445  ; -0.6518  ;  1.5675   ;  0.1023  ;0
 -205.730257793  ; -0.6824  ;  1.6428   ;  0.1528  ;0
 -205.708425382  ; -0.7076  ;  1.7115   ;  0.1906  ;0
 -205.687081681  ; -0.7281  ;  1.7744   ;  0.2169  ;0
 -205.666972612  ; -0.7444  ;  1.8323   ;  0.2326  ;0
 -205.648431218  ; -0.7570  ;  1.8856   ;  0.2383  ;0
 -205.631573947  ; -0.7660  ;  1.9346   ;  0.2343  ;0
 -205.616402443  ; -0.7714  ;  1.9793   ;  0.2204  ;0
 -205.602855557  ; -0.7730  ;  2.0192   ;  0.1956  ;0
 -205.590838613  ; -0.7704  ;  2.0536   ;  0.1589  ;0
 -205.580241453  ; -0.7635  ;  2.0815   ;  0.1097  ;0
 -205.570948995  ; -0.7528  ;  2.1029   ;  0.0491  ;0
 -205.562845025  ; -0.7394  ;  2.1185   ; -0.0198  ;0
 -205.555813383  ; -0.7253  ;  2.1301   ; -0.0921  ;0
 -205.297109338  ; -0.4066  ;  1.0259   ; -0.4491  ;0
 -205.582999002  ; -0.4635  ;  1.1080   ; -0.3278  ;0
 -205.712355210  ; -0.5189  ;  1.1963   ; -0.2169  ;0
 -205.763819835  ; -0.5722  ;  1.2882   ; -0.1161  ;0
 -205.775933252  ; -0.6219  ;  1.3796   ; -0.0265  ;0
 -205.768405878  ; -0.6663  ;  1.4669   ;  0.0502  ;0
 -205.751516276  ; -0.7047  ;  1.5482   ;  0.1136  ;0
 -205.730702407  ; -0.7371  ;  1.6228   ;  0.1635  ;0
 -205.708863358  ; -0.7640  ;  1.6909   ;  0.2009  ;0
 -205.687512040  ; -0.7860  ;  1.7532   ;  0.2267  ;0
 -205.667394734  ; -0.8037  ;  1.8105   ;  0.2420  ;0
 -205.648844764  ; -0.8175  ;  1.8632   ;  0.2474  ;0
 -205.631978737  ; -0.8276  ;  1.9117   ;  0.2434  ;0
 -205.616798320  ; -0.8340  ;  1.9559   ;  0.2297  ;0
 -205.603242183  ; -0.8366  ;  1.9954   ;  0.2056  ;0
 -205.591215284  ; -0.8350  ;  2.0294   ;  0.1702  ;0
 -205.580607007  ; -0.8290  ;  2.0573   ;  0.1228  ;0
 -205.571301984  ; -0.8191  ;  2.0787   ;  0.0645  ;0
 -205.563184101  ; -0.8065  ;  2.0943   ; -0.0019  ;0
 -205.556137769  ; -0.7930  ;  2.1057   ; -0.0717  ;0
 -205.297520376  ; -0.4449  ;  1.0100   ; -0.4357  ;0
 -205.583448571  ; -0.5042  ;  1.0914   ; -0.3145  ;0
 -205.712820876  ; -0.5621  ;  1.1789   ; -0.2036  ;0
 -205.764291919  ; -0.6180  ;  1.2700   ; -0.1030  ;0
 -205.776406963  ; -0.6701  ;  1.3605   ; -0.0137  ;0
 -205.768878373  ; -0.7168  ;  1.4470   ;  0.0628  ;0
 -205.751985385  ; -0.7574  ;  1.5275   ;  0.1256  ;0
 -205.731166351  ; -0.7917  ;  1.6013   ;  0.1751  ;0
 -205.709320817  ; -0.8203  ;  1.6687   ;  0.2120  ;0
 -205.687962157  ; -0.8438  ;  1.7304   ;  0.2373  ;0
 -205.667837051  ; -0.8628  ;  1.7869   ;  0.2521  ;0
 -205.649279113  ; -0.8778  ;  1.8390   ;  0.2571  ;0
 -205.632405135  ; -0.8890  ;  1.8868   ;  0.2529  ;0
 -205.617216816  ; -0.8965  ;  1.9304   ;  0.2393  ;0
 -205.603652675  ; -0.9001  ;  1.9693   ;  0.2158  ;0
 -205.591617316  ; -0.8994  ;  2.0030   ;  0.1814  ;0
 -205.580999655  ; -0.8943  ;  2.0306   ;  0.1356  ;0
 -205.571683955  ; -0.8852  ;  2.0519   ;  0.0792  ;0
 -205.563554073  ; -0.8733  ;  2.0674   ;  0.0151  ;0
 -205.556494797  ; -0.8604  ;  2.0785   ; -0.0524  ;0
 -205.297961132  ; -0.4829  ;  0.9932   ; -0.4213  ;0
 -205.583919647  ; -0.5445  ;  1.0738   ; -0.3002  ;0
 -205.713305050  ; -0.6049  ;  1.1605   ; -0.1895  ;0
 -205.764781525  ; -0.6633  ;  1.2506   ; -0.0890  ;0
 -205.776898040  ; -0.7179  ;  1.3402   ; -0.0000  ;0
 -205.769368314  ; -0.7669  ;  1.4258   ;  0.0761  ;0
 -205.752472082  ; -0.8096  ;  1.5055   ;  0.1385  ;0
 -205.731648031  ; -0.8458  ;  1.5785   ;  0.1874  ;0
 -205.709796154  ; -0.8760  ;  1.6451   ;  0.2237  ;0
 -205.688430320  ; -0.9010  ;  1.7059   ;  0.2484  ;0
 -205.668297637  ; -0.9214  ;  1.7617   ;  0.2626  ;0
 -205.649732049  ; -0.9375  ;  1.8130   ;  0.2672  ;0
 -205.632850540  ; -0.9499  ;  1.8601   ;  0.2627  ;0
 -205.617654843  ; -0.9583  ;  1.9030   ;  0.2491  ;0
 -205.604083344  ; -0.9628  ;  1.9413   ;  0.2259  ;0
 -205.592040307  ; -0.9630  ;  1.9744   ;  0.1923  ;0
 -205.581414177  ; -0.9588  ;  2.0017   ;  0.1478  ;0
 -205.572088781  ; -0.9505  ;  2.0227   ;  0.0931  ;0
 -205.563947853  ; -0.9393  ;  2.0380   ;  0.0309  ;0
 -205.556876360  ; -0.9270  ;  2.0488   ; -0.0347  ;0
 -205.298401676  ; -0.5204  ;  0.9755   ; -0.4062  ;0
 -205.584400727  ; -0.5843  ;  1.0552   ; -0.2851  ;0
 -205.713803133  ; -0.6472  ;  1.1410   ; -0.1745  ;0
 -205.765286289  ; -0.7082  ;  1.2301   ; -0.0743  ;0
 -205.777404522  ; -0.7652  ;  1.3187   ;  0.0144  ;0
 -205.769873502  ; -0.8166  ;  1.4033   ;  0.0901  ;0
 -205.752973766  ; -0.8614  ;  1.4820   ;  0.1520  ;0
 -205.732144461  ; -0.8994  ;  1.5541   ;  0.2004  ;0
 -205.710286089  ; -0.9314  ;  1.6199   ;  0.2360  ;0
 -205.688913040  ; -0.9578  ;  1.6799   ;  0.2600  ;0
 -205.668772869  ; -0.9795  ;  1.7349   ;  0.2736  ;0
 -205.650199867  ; -0.9968  ;  1.7853   ;  0.2777  ;0
 -205.633311211  ; -1.0102  ;  1.8316   ;  0.2728  ;0
 -205.618108643  ; -1.0196  ;  1.8737   ;  0.2590  ;0
 -205.604530417  ; -1.0250  ;  1.9113   ;  0.2360  ;0
 -205.592480426  ; -1.0260  ;  1.9438   ;  0.2029  ;0
 -205.581846639  ; -1.0226  ;  1.9706   ;  0.1595  ;0
 -205.572512388  ; -1.0150  ;  1.9912   ;  0.1062  ;0
 -205.564361190  ; -1.0044  ;  2.0062   ;  0.0457  ;0
 -205.557278026  ; -0.9927  ;  2.0167   ; -0.0183  ;0
 -205.298852905  ; -0.5574  ;  0.9570   ; -0.3904  ;0
 -205.584894281  ; -0.6237  ;  1.0358   ; -0.2694  ;0
 -205.714314407  ; -0.6891  ;  1.1206   ; -0.1589  ;0
 -205.765804519  ; -0.7526  ;  1.2086   ; -0.0588  ;0
 -205.777924487  ; -0.8121  ;  1.2960   ;  0.0296  ;0
 -205.770392141  ; -0.8658  ;  1.3796   ;  0.1049  ;0
 -205.753488847  ; -0.9126  ;  1.4573   ;  0.1663  ;0
 -205.732654248  ; -0.9526  ;  1.5284   ;  0.2140  ;0
 -205.710789389  ; -0.9862  ;  1.5932   ;  0.2489  ;0
 -205.689409195  ; -1.0141  ;  1.6524   ;  0.2723  ;0
 -205.669261688  ; -1.0370  ;  1.7065   ;  0.2852  ;0
 -205.650681495  ; -1.0555  ;  1.7560   ;  0.2886  ;0
 -205.633786011  ; -1.0699  ;  1.8014   ;  0.2832  ;0
 -205.618576987  ; -1.0802  ;  1.8426   ;  0.2691  ;0
 -205.604992502  ; -1.0864  ;  1.8794   ;  0.2461  ;0
 -205.592936085  ; -1.0883  ;  1.9113   ;  0.2134  ;0
 -205.582295197  ; -1.0856  ;  1.9374   ;  0.1708  ;0
 -205.572952653  ; -1.0787  ;  1.9577   ;  0.1187  ;0
 -205.564791675  ; -1.0687  ;  1.9723   ;  0.0596  ;0
 -205.557697157  ; -1.0574  ;  1.9824   ; -0.0031  ;0
 -205.299299243  ; -0.5939  ;  0.9377   ; -0.3738  ;0
 -205.585393679  ; -0.6625  ;  1.0155   ; -0.2529  ;0
 -205.714835603  ; -0.7304  ;  1.0991   ; -0.1425  ;0
 -205.766334100  ; -0.7964  ;  1.1860   ; -0.0426  ;0
 -205.778456012  ; -0.8584  ;  1.2723   ;  0.0455  ;0
 -205.770922142  ; -0.9144  ;  1.3547   ;  0.1203  ;0
 -205.754014940  ; -0.9633  ;  1.4313   ;  0.1811  ;0
 -205.733174700  ; -1.0051  ;  1.5013   ;  0.2282  ;0
 -205.711303074  ; -1.0403  ;  1.5652   ;  0.2624  ;0
 -205.689915565  ; -1.0696  ;  1.6233   ;  0.2850  ;0
 -205.669760637  ; -1.0938  ;  1.6765   ;  0.2971  ;0
 -205.651173250  ; -1.1134  ;  1.7251   ;  0.2999  ;0
 -205.634271016  ; -1.1288  ;  1.7696   ;  0.2939  ;0
 -205.619055694  ; -1.1400  ;  1.8099   ;  0.2794  ;0
 -205.605465157  ; -1.1470  ;  1.8458   ;  0.2562  ;0
 -205.593402555  ; -1.1496  ;  1.8769   ;  0.2238  ;0
 -205.582754806  ; -1.1476  ;  1.9025   ;  0.1817  ;0
 -205.573404196  ; -1.1413  ;  1.9222   ;  0.1306  ;0
 -205.565233584  ; -1.1318  ;  1.9364   ;  0.0725  ;0
 -205.558127721  ; -1.1208  ;  1.9462   ;  0.0110  ;0
 -205.299834751  ; -0.6299  ;  0.9176   ; -0.3565  ;0
 -205.585930081  ; -0.7009  ;  0.9943   ; -0.2357  ;0
 -205.715374183  ; -0.7711  ;  1.0768   ; -0.1255  ;0
 -205.766874577  ; -0.8397  ;  1.1624   ; -0.0258  ;0
 -205.778997184  ; -0.9041  ;  1.2474   ;  0.0619  ;0
 -205.771462442  ; -0.9623  ;  1.3286   ;  0.1363  ;0
 -205.754552533  ; -1.0133  ;  1.4040   ;  0.1965  ;0
 -205.733707855  ; -1.0569  ;  1.4730   ;  0.2429  ;0
 -205.711830493  ; -1.0937  ;  1.5357   ;  0.2764  ;0
 -205.690436487  ; -1.1245  ;  1.5929   ;  0.2982  ;0
 -205.670274763  ; -1.1498  ;  1.6451   ;  0.3095  ;0
 -205.651680619  ; -1.1705  ;  1.6927   ;  0.3115  ;0
 -205.634771909  ; -1.1868  ;  1.7362   ;  0.3048  ;0
 -205.619550431  ; -1.1988  ;  1.7756   ;  0.2898  ;0
 -205.605953877  ; -1.2066  ;  1.8106   ;  0.2664  ;0
 -205.593885019  ; -1.2098  ;  1.8409   ;  0.2340  ;0
 -205.583230238  ; -1.2084  ;  1.8657   ;  0.1924  ;0
 -205.573871291  ; -1.2027  ;  1.8850   ;  0.1420  ;0
 -205.565690645  ; -1.1937  ;  1.8988   ;  0.0849  ;0
 -205.558572903  ; -1.1830  ;  1.9082   ;  0.0243  ;0
 -205.300292950  ; -0.6652  ;  0.8967   ; -0.3387  ;0
 -205.586444424  ; -0.7385  ;  0.9723   ; -0.2179  ;0
 -205.715911852  ; -0.8112  ;  1.0535   ; -0.1079  ;0
 -205.767421282  ; -0.8823  ;  1.1377   ; -0.0084  ;0
 -205.779546123  ; -0.9491  ;  1.2214   ;  0.0790  ;0
 -205.772009859  ; -1.0096  ;  1.3013   ;  0.1528  ;0
 -205.755095963  ; -1.0627  ;  1.3754   ;  0.2125  ;0
 -205.734245563  ; -1.1081  ;  1.4433   ;  0.2582  ;0
 -205.712361417  ; -1.1465  ;  1.5049   ;  0.2909  ;0
 -205.690960159  ; -1.1786  ;  1.5610   ;  0.3118  ;0
 -205.670791172  ; -1.2052  ;  1.6121   ;  0.3223  ;0
 -205.652190057  ; -1.2269  ;  1.6587   ;  0.3234  ;0
 -205.635274830  ; -1.2440  ;  1.7012   ;  0.3161  ;0
 -205.620047304  ; -1.2569  ;  1.7396   ;  0.3005  ;0
 -205.606444981  ; -1.2653  ;  1.7737   ;  0.2767  ;0
 -205.594370196  ; -1.2692  ;  1.8031   ;  0.2442  ;0
 -205.583708751  ; -1.2683  ;  1.8272   ;  0.2028  ;0
 -205.574341830  ; -1.2631  ;  1.8459   ;  0.1530  ;0
 -205.566151455  ; -1.2544  ;  1.8593   ;  0.0966  ;0
 -205.559022058  ; -1.2441  ;  1.8684   ;  0.0367  ;0
 -205.300754689  ; -0.6998  ;  0.8753   ; -0.3204  ;0
 -205.586963659  ; -0.7755  ;  0.9495   ; -0.1997  ;0
 -205.716455100  ; -0.8507  ;  1.0294   ; -0.0897  ;0
 -205.767973829  ; -0.9242  ;  1.1122   ;  0.0095  ;0
 -205.780100953  ; -0.9934  ;  1.1944   ;  0.0965  ;0
 -205.772563135  ; -1.0562  ;  1.2729   ;  0.1699  ;0
 -205.755645194  ; -1.1113  ;  1.3457   ;  0.2290  ;0
 -205.734789032  ; -1.1585  ;  1.4123   ;  0.2739  ;0
 -205.712898090  ; -1.1985  ;  1.4728   ;  0.3058  ;0
 -205.691489605  ; -1.2319  ;  1.5277   ;  0.3259  ;0
 -205.671313408  ; -1.2597  ;  1.5777   ;  0.3355  ;0
 -205.652705403  ; -1.2824  ;  1.6232   ;  0.3358  ;0
 -205.635783737  ; -1.3004  ;  1.6646   ;  0.3276  ;0
 -205.620550241  ; -1.3140  ;  1.7020   ;  0.3114  ;0
 -205.606942208  ; -1.3230  ;  1.7351   ;  0.2871  ;0
 -205.594861539  ; -1.3275  ;  1.7636   ;  0.2544  ;0
 -205.584193441  ; -1.3271  ;  1.7871   ;  0.2131  ;0
 -205.574818508  ; -1.3223  ;  1.8051   ;  0.1637  ;0
 -205.566618292  ; -1.3140  ;  1.8181   ;  0.1079  ;0
 -205.559477073  ; -1.3039  ;  1.8268   ;  0.0485  ;0
 -205.301220393  ; -0.7339  ;  0.8531   ; -0.3015  ;0
 -205.587486854  ; -0.8118  ;  0.9260   ; -0.1809  ;0
 -205.717002435  ; -0.8894  ;  1.0044   ; -0.0711  ;0
 -205.768530509  ; -0.9654  ;  1.0857   ;  0.0279  ;0
 -205.780659850  ; -1.0370  ;  1.1664   ;  0.1146  ;0
 -205.773120417  ; -1.1020  ;  1.2434   ;  0.1875  ;0
 -205.756198368  ; -1.1591  ;  1.3148   ;  0.2459  ;0
 -205.735336394  ; -1.2081  ;  1.3801   ;  0.2901  ;0
 -205.713438630  ; -1.2496  ;  1.4393   ;  0.3212  ;0
 -205.692022913  ; -1.2844  ;  1.4931   ;  0.3404  ;0
 -205.671839536  ; -1.3133  ;  1.5419   ;  0.3491  ;0
 -205.653224684  ; -1.3369  ;  1.5864   ;  0.3485  ;0
 -205.636296633  ; -1.3557  ;  1.6267   ;  0.3395  ;0
 -205.621057211  ; -1.3700  ;  1.6629   ;  0.3225  ;0
 -205.607443500  ; -1.3797  ;  1.6951   ;  0.2977  ;0
 -205.595356958  ; -1.3846  ;  1.7227   ;  0.2647  ;0
 -205.584682201  ; -1.3847  ;  1.7454   ;  0.2234  ;0
 -205.575299225  ; -1.3802  ;  1.7628   ;  0.1742  ;0
 -205.567089105  ; -1.3722  ;  1.7754   ;  0.1187  ;0
 -205.559935974  ; -1.3623  ;  1.7837   ;  0.0599  ;0
 -205.301690013  ; -0.7672  ;  0.8302   ; -0.2823  ;0
 -205.588012839  ; -0.8474  ;  0.9017   ; -0.1617  ;0
 -205.717552146  ; -0.9274  ;  0.9786   ; -0.0520  ;0
 -205.769089459  ; -1.0058  ;  1.0583   ;  0.0467  ;0
 -205.781220982  ; -1.0798  ;  1.1374   ;  0.1330  ;0
 -205.773679946  ; -1.1471  ;  1.2128   ;  0.2055  ;0
 -205.756753831  ; -1.2061  ;  1.2828   ;  0.2633  ;0
 -205.735886114  ; -1.2569  ;  1.3467   ;  0.3068  ;0
 -205.713981618  ; -1.2999  ;  1.4046   ;  0.3370  ;0
 -205.692558790  ; -1.3359  ;  1.4572   ;  0.3553  ;0
 -205.672368376  ; -1.3659  ;  1.5048   ;  0.3631  ;0
 -205.653746839  ; -1.3905  ;  1.5481   ;  0.3616  ;0
 -205.636812571  ; -1.4101  ;  1.5873   ;  0.3517  ;0
 -205.621567376  ; -1.4250  ;  1.6225   ;  0.3340  ;0
 -205.607948095  ; -1.4352  ;  1.6536   ;  0.3086  ;0
 -205.595855759  ; -1.4406  ;  1.6803   ;  0.2752  ;0
 -205.585174397  ; -1.4411  ;  1.7022   ;  0.2337  ;0
 -205.575783413  ; -1.4369  ;  1.7191   ;  0.1846  ;0
 -205.567563421  ; -1.4292  ;  1.7311   ;  0.1295  ;0
 -205.560398384  ; -1.4194  ;  1.7392   ;  0.0710  ;0
 -205.302153277  ; -0.7998  ;  0.8068   ; -0.2626  ;0
 -205.588537026  ; -0.8822  ;  0.8768   ; -0.1421  ;0
 -205.718101730  ; -0.9646  ;  0.9520   ; -0.0325  ;0
 -205.769648785  ; -1.0455  ;  1.0300   ;  0.0660  ;0
 -205.781782623  ; -1.1218  ;  1.1074   ;  0.1520  ;0
 -205.774239926  ; -1.1912  ;  1.1812   ;  0.2239  ;0
 -205.757309669  ; -1.2523  ;  1.2496   ;  0.2811  ;0
 -205.736436160  ; -1.3047  ;  1.3121   ;  0.3239  ;0
 -205.714524927  ; -1.3492  ;  1.3687   ;  0.3532  ;0
 -205.693095023  ; -1.3866  ;  1.4199   ;  0.3706  ;0
 -205.672897645  ; -1.4176  ;  1.4664   ;  0.3774  ;0
 -205.654269509  ; -1.4431  ;  1.5085   ;  0.3750  ;0
 -205.637329097  ; -1.4634  ;  1.5465   ;  0.3642  ;0
 -205.622078159  ; -1.4789  ;  1.5806   ;  0.3457  ;0
 -205.608453275  ; -1.4896  ;  1.6107   ;  0.3196  ;0
 -205.596355045  ; -1.4954  ;  1.6365   ;  0.2858  ;0
 -205.585666952  ; -1.4962  ;  1.6576   ;  0.2441  ;0
 -205.576267812  ; -1.4924  ;  1.6738   ;  0.1950  ;0
 -205.568037824  ; -1.4848  ;  1.6854   ;  0.1400  ;0
 -205.560860744  ; -1.4751  ;  1.6931   ;  0.0817  ;0
 -205.302613505  ; -0.8316  ;  0.7828   ; -0.2426  ;0
 -205.589059186  ; -0.9163  ;  0.8512   ; -0.1222  ;0
 -205.718649757  ; -1.0010  ;  0.9247   ; -0.0127  ;0
 -205.770206787  ; -1.0843  ;  1.0009   ;  0.0856  ;0
 -205.782343061  ; -1.1630  ;  1.0765   ;  0.1712  ;0
 -205.774798759  ; -1.2345  ;  1.1486   ;  0.2427  ;0
 -205.757864411  ; -1.2975  ;  1.2154   ;  0.2993  ;0
 -205.736985203  ; -1.3517  ;  1.2763   ;  0.3413  ;0
 -205.715067368  ; -1.3976  ;  1.3316   ;  0.3699  ;0
 -205.693630567  ; -1.4362  ;  1.3815   ;  0.3863  ;0
 -205.673426434  ; -1.4683  ;  1.4266   ;  0.3922  ;0
 -205.654791939  ; -1.4946  ;  1.4675   ;  0.3888  ;0
 -205.637845631  ; -1.5156  ;  1.5044   ;  0.3771  ;0
 -205.622589171  ; -1.5317  ;  1.5374   ;  0.3578  ;0
 -205.608958887  ; -1.5429  ;  1.5664   ;  0.3310  ;0
 -205.596854950  ; -1.5490  ;  1.5912   ;  0.2966  ;0
 -205.586160330  ; -1.5501  ;  1.6116   ;  0.2546  ;0
 -205.576753294  ; -1.5465  ;  1.6272   ;  0.2054  ;0
 -205.568513644  ; -1.5391  ;  1.6383   ;  0.1505  ;0
 -205.561324913  ; -1.5295  ;  1.6457   ;  0.0924  ;0
 -205.303064709  ; -0.8627  ;  0.7582   ; -0.2222  ;0
 -205.589576461  ; -0.9496  ;  0.8249   ; -0.1019  ;0
 -205.719194458  ; -1.0367  ;  0.8967   ;  0.0075  ;0
 -205.770761900  ; -1.1222  ;  0.9710   ;  0.1056  ;0
 -205.782900606  ; -1.2032  ;  1.0447   ;  0.1909  ;0
 -205.775354589  ; -1.2769  ;  1.1150   ;  0.2619  ;0
 -205.758416024  ; -1.3418  ;  1.1802   ;  0.3179  ;0
 -205.737531020  ; -1.3976  ;  1.2395   ;  0.3591  ;0
 -205.715606555  ; -1.4450  ;  1.2933   ;  0.3868  ;0
 -205.694162888  ; -1.4848  ;  1.3418   ;  0.4024  ;0
 -205.673952061  ; -1.5179  ;  1.3857   ;  0.4073  ;0
 -205.655311270  ; -1.5450  ;  1.4253   ;  0.4029  ;0
 -205.638359120  ; -1.5667  ;  1.4610   ;  0.3903  ;0
 -205.623097159  ; -1.5833  ;  1.4929   ;  0.3701  ;0
 -205.609461444  ; -1.5949  ;  1.5209   ;  0.3425  ;0
 -205.597351737  ; -1.6013  ;  1.5448   ;  0.3076  ;0
 -205.586650509  ; -1.6027  ;  1.5643   ;  0.2652  ;0
 -205.577235538  ; -1.5992  ;  1.5793   ;  0.2159  ;0
 -205.568986229  ; -1.5919  ;  1.5900   ;  0.1609  ;0
 -205.561785927  ; -1.5823  ;  1.5970   ;  0.1029  ;0
 -205.303519654  ; -0.8930  ;  0.7331   ; -0.2015  ;0
 -205.590091939  ; -0.9821  ;  0.7981   ; -0.0812  ;0
 -205.719735356  ; -1.0714  ;  0.8679   ;  0.0280  ;0
 -205.771312573  ; -1.1593  ;  0.9403   ;  0.1259  ;0
 -205.783453584  ; -1.2425  ;  1.0121   ;  0.2108  ;0
 -205.775905961  ; -1.3183  ;  1.0805   ;  0.2813  ;0
 -205.758963361  ; -1.3850  ;  1.1439   ;  0.3367  ;0
 -205.738072769  ; -1.4425  ;  1.2017   ;  0.3772  ;0
 -205.716141896  ; -1.4912  ;  1.2539   ;  0.4040  ;0
 -205.694691570  ; -1.5322  ;  1.3011   ;  0.4187  ;0
 -205.674474227  ; -1.5662  ;  1.3436   ;  0.4226  ;0
 -205.655827264  ; -1.5941  ;  1.3819   ;  0.4173  ;0
 -205.638869332  ; -1.6165  ;  1.4164   ;  0.4037  ;0
 -205.623601846  ; -1.6335  ;  1.4471   ;  0.3826  ;0
 -205.609960589  ; -1.6455  ;  1.4741   ;  0.3542  ;0
 -205.597844940  ; -1.6522  ;  1.4971   ;  0.3187  ;0
 -205.587136898  ; -1.6538  ;  1.5158   ;  0.2758  ;0
 -205.577713795  ; -1.6504  ;  1.5301   ;  0.2262  ;0
 -205.569454669  ; -1.6432  ;  1.5404   ;  0.1712  ;0
 -205.562242708  ; -1.6336  ;  1.5471   ;  0.1131  ;0
 -205.303958090  ; -0.9225  ;  0.7075   ; -0.1805  ;0
 -205.590597809  ; -1.0137  ;  0.7707   ; -0.0603  ;0
 -205.720269141  ; -1.1053  ;  0.8386   ;  0.0488  ;0
 -205.771856931  ; -1.1954  ;  0.9089   ;  0.1464  ;0
