ENERGY;Dx;Dy;Dz;Pcis
 -205.624132180  ; -1.1339  ;  1.6064   ;  1.4477  ;1
 -205.612221119  ; -1.1866  ;  1.6097   ;  1.5014  ;1
 -205.720797242  ;  0.5852  ;  1.4412   ; -1.0419  ;1
 -205.746001767  ;  0.4304  ;  1.4597   ; -0.7742  ;1
 -205.761611622  ;  0.2830  ;  1.4767   ; -0.5269  ;1
 -205.769764392  ;  0.1434  ;  1.4923   ; -0.2996  ;1
 -205.772163873  ;  0.0116  ;  1.5064   ; -0.0917  ;1
 -205.770165796  ; -0.1125  ;  1.5192   ;  0.0980  ;1
 -205.764846403  ; -0.2290  ;  1.5307   ;  0.2705  ;1
 -205.757055542  ; -0.3383  ;  1.5411   ;  0.4269  ;1
 -205.747460932  ; -0.4407  ;  1.5504   ;  0.5685  ;1
 -205.736583084  ; -0.5368  ;  1.5587   ;  0.6967  ;1
 -205.724824355  ; -0.6269  ;  1.5662   ;  0.8127  ;1
 -205.712493329  ; -0.7115  ;  1.5729   ;  0.9177  ;1
 -205.699824546  ; -0.7910  ;  1.5789   ;  1.0131  ;1
 -205.686995105  ; -0.8659  ;  1.5844   ;  1.0999  ;1
 -205.674138008  ; -0.9364  ;  1.5893   ;  1.1791  ;1
 -205.661352829  ; -1.0028  ;  1.5938   ;  1.2517  ;1
 -205.648714057  ; -1.0654  ;  1.5979   ;  1.3186  ;1
 -205.636277406  ; -1.1245  ;  1.6018   ;  1.3804  ;1
 -205.624084525  ; -1.1801  ;  1.6053   ;  1.4377  ;1
 -205.612166490  ; -1.2325  ;  1.6086   ;  1.4911  ;1
 -205.720858688  ;  0.5396  ;  1.4408   ; -1.0437  ;1
 -205.746079147  ;  0.3842  ;  1.4591   ; -0.7763  ;1
 -205.761698849  ;  0.2363  ;  1.4758   ; -0.5294  ;1
 -205.769856771  ;  0.0963  ;  1.4912   ; -0.3026  ;1
 -205.772257778  ; -0.0358  ;  1.5051   ; -0.0949  ;1
 -205.770258418  ; -0.1601  ;  1.5177   ;  0.0944  ;1
 -205.764935573  ; -0.2768  ;  1.5291   ;  0.2665  ;1
 -205.757139582  ; -0.3863  ;  1.5393   ;  0.4226  ;1
 -205.747538562  ; -0.4888  ;  1.5485   ;  0.5639  ;1
 -205.736653336  ; -0.5849  ;  1.5567   ;  0.6917  ;1
 -205.724886494  ; -0.6751  ;  1.5640   ;  0.8074  ;1
 -205.712546823  ; -0.7597  ;  1.5707   ;  0.9121  ;1
 -205.699869014  ; -0.8391  ;  1.5766   ;  1.0072  ;1
 -205.687030278  ; -0.9139  ;  1.5820   ;  1.0936  ;1
 -205.674163723  ; -0.9842  ;  1.5869   ;  1.1726  ;1
 -205.661369010  ; -1.0505  ;  1.5913   ;  1.2449  ;1
 -205.648720692  ; -1.1129  ;  1.5954   ;  1.3115  ;1
 -205.636274547  ; -1.1717  ;  1.5992   ;  1.3730  ;1
 -205.624072278  ; -1.2271  ;  1.6028   ;  1.4301  ;1
 -205.612145014  ; -1.2793  ;  1.6062   ;  1.4832  ;1
 -205.720964772  ;  0.4935  ;  1.4390   ; -1.0437  ;0
 -205.746197025  ;  0.3375  ;  1.4570   ; -0.7768  ;0
 -205.761824218  ;  0.1892  ;  1.4735   ; -0.5303  ;0
 -205.769986183  ;  0.0488  ;  1.4886   ; -0.3038  ;0
 -205.772388418  ; -0.0837  ;  1.5024   ; -0.0966  ;0
 -205.770387982  ; -0.2083  ;  1.5148   ;  0.0924  ;0
 -205.765062151  ; -0.3253  ;  1.5260   ;  0.2642  ;0
 -205.757261585  ; -0.4349  ;  1.5360   ;  0.4200  ;0
 -205.747654655  ; -0.5376  ;  1.5451   ;  0.5610  ;0
 -205.736762389  ; -0.6338  ;  1.5532   ;  0.6885  ;0
 -205.724987556  ; -0.7239  ;  1.5604   ;  0.8039  ;0
 -205.712639086  ; -0.8085  ;  1.5669   ;  0.9084  ;0
 -205.699951786  ; -0.8879  ;  1.5728   ;  1.0032  ;0
 -205.687102971  ; -0.9625  ;  1.5781   ;  1.0894  ;0
 -205.674225841  ; -1.0328  ;  1.5830   ;  1.1681  ;0
 -205.661420125  ; -1.0988  ;  1.5874   ;  1.2401  ;0
 -205.648760468  ; -1.1611  ;  1.5915   ;  1.3065  ;0
 -205.636302709  ; -1.2197  ;  1.5953   ;  1.3677  ;0
 -205.624088621  ; -1.2749  ;  1.5989   ;  1.4245  ;0
 -205.612149400  ; -1.3267  ;  1.6022   ;  1.4774  ;0
 -205.721112280  ;  0.4469  ;  1.4357   ; -1.0423  ;0
 -205.746353444  ;  0.2905  ;  1.4535   ; -0.7758  ;0
 -205.761986537  ;  0.1417  ;  1.4698   ; -0.5297  ;0
 -205.770151800  ;  0.0008  ;  1.4846   ; -0.3036  ;0
 -205.772555075  ; -0.1320  ;  1.4982   ; -0.0967  ;0
 -205.770553681  ; -0.2569  ;  1.5104   ;  0.0920  ;0
 -205.765225121  ; -0.3741  ;  1.5214   ;  0.2635  ;0
 -205.757420225  ; -0.4839  ;  1.5313   ;  0.4190  ;0
 -205.747807531  ; -0.5867  ;  1.5402   ;  0.5597  ;0
 -205.736908188  ; -0.6830  ;  1.5482   ;  0.6870  ;0
 -205.725125099  ; -0.7732  ;  1.5554   ;  0.8022  ;0
 -205.712767285  ; -0.8577  ;  1.5618   ;  0.9064  ;0
 -205.700069655  ; -0.9371  ;  1.5676   ;  1.0009  ;0
 -205.687209613  ; -1.0116  ;  1.5729   ;  1.0869  ;0
 -205.674320441  ; -1.0817  ;  1.5777   ;  1.1654  ;0
 -205.661501945  ; -1.1476  ;  1.5821   ;  1.2372  ;0
 -205.648828856  ; -1.2097  ;  1.5862   ;  1.3033  ;0
 -205.636357086  ; -1.2681  ;  1.5900   ;  1.3643  ;0
 -205.624128497  ; -1.3230  ;  1.5935   ;  1.4208  ;0
 -205.612174366  ; -1.3746  ;  1.5969   ;  1.4735  ;0
 -205.721301496  ;  0.4001  ;  1.4311   ; -1.0395  ;0
 -205.746548091  ;  0.2431  ;  1.4485   ; -0.7734  ;0
 -205.762185125  ;  0.0939  ;  1.4646   ; -0.5277  ;0
 -205.770352773  ; -0.0474  ;  1.4792   ; -0.3019  ;0
 -205.772756848  ; -0.1806  ;  1.4925   ; -0.0953  ;0
 -205.770754658  ; -0.3058  ;  1.5046   ;  0.0931  ;0
 -205.765423711  ; -0.4233  ;  1.5154   ;  0.2643  ;0
 -205.757614852  ; -0.5333  ;  1.5252   ;  0.4195  ;0
 -205.747996665  ; -0.6363  ;  1.5339   ;  0.5600  ;0
 -205.737090347  ; -0.7327  ;  1.5418   ;  0.6871  ;0
 -205.725298855  ; -0.8229  ;  1.5489   ;  0.8020  ;0
 -205.712931275  ; -0.9075  ;  1.5552   ;  0.9061  ;0
 -205.700222578  ; -0.9868  ;  1.5610   ;  1.0004  ;0
 -205.687350245  ; -1.0613  ;  1.5662   ;  1.0861  ;0
 -205.674447632  ; -1.1312  ;  1.5709   ;  1.1644  ;0
 -205.661614632  ; -1.1970  ;  1.5753   ;  1.2360  ;0
 -205.648926054  ; -1.2588  ;  1.5794   ;  1.3018  ;0
 -205.636437910  ; -1.3170  ;  1.5832   ;  1.3626  ;0
 -205.624192140  ; -1.3716  ;  1.5868   ;  1.4189  ;0
 -205.612220128  ; -1.4230  ;  1.5902   ;  1.4712  ;0
 -205.721530716  ;  0.3532  ;  1.4250   ; -1.0352  ;0
 -205.746779611  ;  0.1957  ;  1.4422   ; -0.7696  ;0
 -205.762418824  ;  0.0459  ;  1.4580   ; -0.5242  ;0
 -205.770588043  ; -0.0959  ;  1.4724   ; -0.2988  ;0
 -205.772992705  ; -0.2295  ;  1.4855   ; -0.0925  ;0
 -205.770989858  ; -0.3551  ;  1.4973   ;  0.0956  ;0
 -205.765656820  ; -0.4729  ;  1.5080   ;  0.2665  ;0
 -205.757844314  ; -0.5832  ;  1.5176   ;  0.4215  ;0
 -205.748220855  ; -0.6864  ;  1.5262   ;  0.5618  ;0
 -205.737307596  ; -0.7829  ;  1.5339   ;  0.6887  ;0
 -205.725507498  ; -0.8733  ;  1.5409   ;  0.8035  ;0
 -205.713129670  ; -0.9579  ;  1.5472   ;  0.9073  ;0
 -205.700409110  ; -1.0372  ;  1.5528   ;  1.0014  ;0
 -205.687523371  ; -1.1116  ;  1.5580   ;  1.0870  ;0
 -205.674605867  ; -1.1815  ;  1.5627   ;  1.1650  ;0
 -205.661756567  ; -1.2472  ;  1.5671   ;  1.2364  ;0
 -205.649050377  ; -1.3088  ;  1.5712   ;  1.3020  ;0
 -205.636543399  ; -1.3668  ;  1.5750   ;  1.3625  ;0
 -205.624277688  ; -1.4212  ;  1.5786   ;  1.4186  ;0
 -205.612284734  ; -1.4723  ;  1.5820   ;  1.4707  ;0
 -205.721798096  ;  0.3061  ;  1.4175   ; -1.0297  ;0
 -205.747046458  ;  0.1480  ;  1.4344   ; -0.7644  ;0
 -205.762686285  ; -0.0023  ;  1.4500   ; -0.5195  ;0
 -205.770856355  ; -0.1446  ;  1.4641   ; -0.2944  ;0
 -205.773261421  ; -0.2786  ;  1.4770   ; -0.0884  ;0
 -205.771258029  ; -0.4046  ;  1.4886   ;  0.0994  ;0
 -205.765923130  ; -0.5226  ;  1.4991   ;  0.2701  ;0
 -205.758107187  ; -0.6332  ;  1.5085   ;  0.4249  ;0
 -205.748478545  ; -0.7366  ;  1.5170   ;  0.5650  ;0
 -205.737558250  ; -0.8333  ;  1.5247   ;  0.6918  ;0
 -205.725749206  ; -0.9237  ;  1.5315   ;  0.8063  ;0
 -205.713360512  ; -1.0084  ;  1.5377   ;  0.9100  ;0
 -205.700627189  ; -1.0877  ;  1.5433   ;  1.0039  ;0
 -205.687726818  ; -1.1621  ;  1.5484   ;  1.0893  ;0
 -205.674792894  ; -1.2319  ;  1.5531   ;  1.1671  ;0
 -205.661925458  ; -1.2974  ;  1.5575   ;  1.2383  ;0
 -205.649199519  ; -1.3589  ;  1.5615   ;  1.3037  ;0
 -205.636671288  ; -1.4166  ;  1.5653   ;  1.3639  ;0
 -205.624382928  ; -1.4708  ;  1.5690   ;  1.4197  ;0
 -205.612366058  ; -1.5216  ;  1.5724   ;  1.4715  ;0
 -205.722101340  ;  0.2589  ;  1.4087   ; -1.0229  ;0
 -205.747346795  ;  0.1002  ;  1.4253   ; -0.7580  ;0
 -205.762985942  ; -0.0507  ;  1.4405   ; -0.5135  ;0
 -205.771156289  ; -0.1934  ;  1.4545   ; -0.2887  ;0
 -205.773561622  ; -0.3278  ;  1.4671   ; -0.0830  ;0
 -205.771557768  ; -0.4541  ;  1.4785   ;  0.1045  ;0
 -205.766221159  ; -0.5725  ;  1.4888   ;  0.2750  ;0
 -205.758401875  ; -0.6833  ;  1.4981   ;  0.4296  ;0
 -205.748768000  ; -0.7869  ;  1.5065   ;  0.5696  ;0
 -205.737840407  ; -0.8837  ;  1.5140   ;  0.6961  ;0
 -205.726021905  ; -0.9743  ;  1.5208   ;  0.8105  ;0
 -205.713621542  ; -1.0590  ;  1.5269   ;  0.9140  ;0
 -205.700874346  ; -1.1383  ;  1.5324   ;  1.0078  ;0
 -205.687957934  ; -1.2126  ;  1.5375   ;  1.0930  ;0
 -205.675005851  ; -1.2823  ;  1.5422   ;  1.1706  ;0
 -205.662118235  ; -1.3477  ;  1.5465   ;  1.2415  ;0
 -205.649370193  ; -1.4090  ;  1.5505   ;  1.3066  ;0
 -205.636818053  ; -1.4665  ;  1.5543   ;  1.3666  ;0
 -205.624504126  ; -1.5205  ;  1.5580   ;  1.4220  ;0
 -205.612460151  ; -1.5710  ;  1.5614   ;  1.4735  ;0
 -205.722440338  ;  0.2118  ;  1.3985   ; -1.0148  ;0
 -205.747679803  ;  0.0524  ;  1.4148   ; -0.7504  ;0
 -205.763316558  ; -0.0990  ;  1.4298   ; -0.5062  ;0
 -205.771486382  ; -0.2422  ;  1.4434   ; -0.2818  ;0
 -205.773891777  ; -0.3771  ;  1.4558   ; -0.0764  ;0
 -205.771887601  ; -0.5038  ;  1.4671   ;  0.1110  ;0
 -205.766549568  ; -0.6226  ;  1.4772   ;  0.2812  ;0
 -205.758727226  ; -0.7337  ;  1.4863   ;  0.4356  ;0
 -205.749088301  ; -0.8375  ;  1.4945   ;  0.5754  ;0
 -205.738153403  ; -0.9345  ;  1.5019   ;  0.7018  ;0
 -205.726325187  ; -1.0252  ;  1.5086   ;  0.8160  ;0
 -205.713912610  ; -1.1100  ;  1.5146   ;  0.9194  ;0
 -205.701150681  ; -1.1894  ;  1.5201   ;  1.0130  ;0
 -205.688217026  ; -1.2637  ;  1.5251   ;  1.0980  ;0
 -205.675245254  ; -1.3333  ;  1.5297   ;  1.1754  ;0
 -205.662335584  ; -1.3986  ;  1.5340   ;  1.2461  ;0
 -205.649563227  ; -1.4598  ;  1.5380   ;  1.3109  ;0
 -205.636984646  ; -1.5171  ;  1.5418   ;  1.3706  ;0
 -205.624642290  ; -1.5708  ;  1.5455   ;  1.4257  ;0
 -205.612568049  ; -1.6211  ;  1.5489   ;  1.4768  ;0
 -205.722813140  ;  0.1646  ;  1.3870   ; -1.0055  ;0
 -205.748043715  ;  0.0047  ;  1.4030   ; -0.7415  ;0
 -205.763676460  ; -0.1473  ;  1.4177   ; -0.4977  ;0
 -205.771845035  ; -0.2910  ;  1.4311   ; -0.2736  ;0
 -205.774250300  ; -0.4263  ;  1.4432   ; -0.0685  ;0
 -205.772245906  ; -0.5535  ;  1.4542   ;  0.1185  ;0
 -205.766906659  ; -0.6726  ;  1.4642   ;  0.2886  ;0
 -205.759081451  ; -0.7840  ;  1.4731   ;  0.4428  ;0
 -205.749437527  ; -0.8880  ;  1.4812   ;  0.5824  ;0
 -205.738495179  ; -0.9853  ;  1.4884   ;  0.7086  ;0
 -205.726656848  ; -1.0761  ;  1.4950   ;  0.8227  ;0
 -205.714231388  ; -1.1610  ;  1.5010   ;  0.9258  ;0
 -205.701453734  ; -1.2404  ;  1.5064   ;  1.0193  ;0
 -205.688501549  ; -1.3147  ;  1.5114   ;  1.1041  ;0
 -205.675508479  ; -1.3842  ;  1.5159   ;  1.1812  ;0
 -205.662574836  ; -1.4494  ;  1.5202   ;  1.2517  ;0
 -205.649775955  ; -1.5104  ;  1.5242   ;  1.3162  ;0
 -205.637168438  ; -1.5675  ;  1.5280   ;  1.3756  ;0
 -205.624794876  ; -1.6210  ;  1.5316   ;  1.4303  ;0
 -205.612687347  ; -1.6710  ;  1.5351   ;  1.4810  ;0
 -205.723216678  ;  0.1175  ;  1.3742   ; -0.9951  ;0
 -205.748436134  ; -0.0430  ;  1.3899   ; -0.7315  ;0
 -205.764063687  ; -0.1955  ;  1.4042   ; -0.4881  ;0
 -205.772230484  ; -0.3397  ;  1.4173   ; -0.2644  ;0
 -205.774635496  ; -0.4755  ;  1.4293   ; -0.0596  ;0
 -205.772630953  ; -0.6030  ;  1.4400   ;  0.1272  ;0
 -205.767290605  ; -0.7225  ;  1.4498   ;  0.2970  ;0
 -205.759462562  ; -0.8342  ;  1.4586   ;  0.4510  ;0
 -205.749813518  ; -0.9385  ;  1.4665   ;  0.5904  ;0
 -205.738863379  ; -1.0359  ;  1.4736   ;  0.7165  ;0
 -205.727014333  ; -1.1269  ;  1.4801   ;  0.8304  ;0
 -205.714575089  ; -1.2119  ;  1.4860   ;  0.9334  ;0
 -205.701780528  ; -1.2913  ;  1.4913   ;  1.0266  ;0
 -205.688808306  ; -1.3655  ;  1.4963   ;  1.1112  ;0
 -205.675792131  ; -1.4350  ;  1.5008   ;  1.1881  ;0
 -205.662832409  ; -1.5000  ;  1.5050   ;  1.2583  ;0
 -205.650004603  ; -1.5609  ;  1.5090   ;  1.3225  ;0
 -205.637365466  ; -1.6178  ;  1.5128   ;  1.3815  ;0
 -205.624957763  ; -1.6710  ;  1.5164   ;  1.4358  ;0
 -205.612813742  ; -1.7207  ;  1.5198   ;  1.4861  ;0
 -205.723649287  ;  0.0707  ;  1.3601   ; -0.9835  ;0
 -205.748855407  ; -0.0904  ;  1.3754   ; -0.7204  ;0
 -205.764476545  ; -0.2435  ;  1.3895   ; -0.4774  ;0
 -205.772641016  ; -0.3882  ;  1.4023   ; -0.2540  ;0
 -205.775045637  ; -0.5245  ;  1.4140   ; -0.0495  ;0
 -205.773041025  ; -0.6525  ;  1.4245   ;  0.1370  ;0
 -205.767699720  ; -0.7723  ;  1.4341   ;  0.3066  ;0
 -205.759868942  ; -0.8843  ;  1.4427   ;  0.4603  ;0
 -205.750214743  ; -0.9889  ;  1.4505   ;  0.5995  ;0
 -205.739256571  ; -1.0866  ;  1.4575   ;  0.7254  ;0
 -205.727396329  ; -1.1777  ;  1.4638   ;  0.8391  ;0
 -205.714942538  ; -1.2628  ;  1.4696   ;  0.9419  ;0
 -205.702130007  ; -1.3423  ;  1.4749   ;  1.0349  ;0
 -205.689136376  ; -1.4166  ;  1.4797   ;  1.1193  ;0
 -205.676095401  ; -1.4860  ;  1.4842   ;  1.1959  ;0
 -205.663107593  ; -1.5509  ;  1.4884   ;  1.2658  ;0
 -205.650248543  ; -1.6116  ;  1.4924   ;  1.3297  ;0
 -205.637575159  ; -1.6683  ;  1.4961   ;  1.3883  ;0
 -205.625130393  ; -1.7213  ;  1.4997   ;  1.4422  ;0
 -205.612946689  ; -1.7708  ;  1.5031   ;  1.4920  ;0
 -205.724109746  ;  0.0240  ;  1.3447   ; -0.9709  ;0
 -205.749299924  ; -0.1377  ;  1.3597   ; -0.7082  ;0
 -205.764913240  ; -0.2913  ;  1.3735   ; -0.4657  ;0
 -205.773074758  ; -0.4366  ;  1.3860   ; -0.2427  ;0
 -205.775478837  ; -0.5733  ;  1.3974   ; -0.0385  ;0
 -205.773474245  ; -0.7017  ;  1.4077   ;  0.1477  ;0
 -205.768132142  ; -0.8219  ;  1.4171   ;  0.3170  ;0
 -205.760298719  ; -0.9342  ;  1.4255   ;  0.4706  ;0
 -205.750639302  ; -1.0391  ;  1.4331   ;  0.6095  ;0
 -205.739672818  ; -1.1370  ;  1.4400   ;  0.7352  ;0
 -205.727800833  ; -1.2283  ;  1.4463   ;  0.8487  ;0
 -205.715331664  ; -1.3134  ;  1.4519   ;  0.9512  ;0
 -205.702500017  ; -1.3930  ;  1.4571   ;  1.0440  ;0
 -205.689483525  ; -1.4672  ;  1.4619   ;  1.1281  ;0
 -205.676416003  ; -1.5366  ;  1.4664   ;  1.2044  ;0
 -205.663398053  ; -1.6014  ;  1.4705   ;  1.2740  ;0
 -205.650505416  ; -1.6619  ;  1.4744   ;  1.3375  ;0
 -205.637795178  ; -1.7185  ;  1.4781   ;  1.3957  ;0
 -205.625310486  ; -1.7712  ;  1.4816   ;  1.4492  ;0
 -205.613083990  ; -1.8204  ;  1.4851   ;  1.4985  ;0
 -205.724596132  ; -0.0223  ;  1.3281   ; -0.9572  ;0
 -205.749767833  ; -0.1847  ;  1.3428   ; -0.6951  ;0
 -205.765371936  ; -0.3389  ;  1.3562   ; -0.4529  ;0
 -205.773529876  ; -0.4846  ;  1.3684   ; -0.2303  ;0
 -205.775933252  ; -0.6219  ;  1.3796   ; -0.0265  ;0
 -205.773928769  ; -0.7507  ;  1.3897   ;  0.1593  ;0
 -205.768586033  ; -0.8712  ;  1.3988   ;  0.3284  ;0
 -205.760750096  ; -0.9839  ;  1.4070   ;  0.4817  ;0
 -205.751085455  ; -1.0890  ;  1.4145   ;  0.6204  ;0
 -205.740110446  ; -1.1871  ;  1.4212   ;  0.7458  ;0
 -205.728226257  ; -1.2786  ;  1.4274   ;  0.8591  ;0
 -205.715740969  ; -1.3639  ;  1.4329   ;  0.9614  ;0
 -205.702889169  ; -1.4435  ;  1.4380   ;  1.0539  ;0
 -205.689848472  ; -1.5177  ;  1.4427   ;  1.1377  ;0
 -205.676752741  ; -1.5870  ;  1.4471   ;  1.2137  ;0
 -205.663702685  ; -1.6517  ;  1.4512   ;  1.2829  ;0
 -205.650774204  ; -1.7121  ;  1.4550   ;  1.3460  ;0
 -205.638024563  ; -1.7685  ;  1.4587   ;  1.4037  ;0
 -205.625497118  ; -1.8210  ;  1.4622   ;  1.4567  ;0
 -205.613224741  ; -1.8699  ;  1.4656   ;  1.5055  ;0
 -205.725105467  ; -0.0684  ;  1.3103   ; -0.9425  ;0
 -205.750256676  ; -0.2313  ;  1.3246   ; -0.6809  ;0
 -205.765850499  ; -0.3861  ;  1.3377   ; -0.4393  ;0
 -205.774004397  ; -0.5324  ;  1.3496   ; -0.2171  ;0
 -205.776406963  ; -0.6701  ;  1.3605   ; -0.0137  ;0
 -205.774402641  ; -0.7993  ;  1.3703   ;  0.1719  ;0
 -205.769059344  ; -0.9202  ;  1.3792   ;  0.3406  ;0
 -205.761220871  ; -1.0332  ;  1.3873   ;  0.4936  ;0
 -205.751550817  ; -1.1386  ;  1.3946   ;  0.6320  ;0
 -205.740566881  ; -1.2369  ;  1.4012   ;  0.7572  ;0
 -205.728669823  ; -1.3285  ;  1.4072   ;  0.8702  ;0
 -205.716167471  ; -1.4139  ;  1.4127   ;  0.9722  ;0
 -205.703294287  ; -1.4936  ;  1.4177   ;  1.0644  ;0
 -205.690227856  ; -1.5678  ;  1.4223   ;  1.1479  ;0
 -205.677102096  ; -1.6371  ;  1.4266   ;  1.2235  ;0
 -205.664017837  ; -1.7017  ;  1.4306   ;  1.2923  ;0
 -205.651051138  ; -1.7619  ;  1.4344   ;  1.3550  ;0
 -205.638259454  ; -1.8180  ;  1.4380   ;  1.4122  ;0
 -205.625686377  ; -1.8703  ;  1.4414   ;  1.4647  ;0
 -205.613365019  ; -1.9189  ;  1.4448   ;  1.5129  ;0
 -205.725635189  ; -0.1141  ;  1.2913   ; -0.9269  ;0
 -205.750764222  ; -0.2777  ;  1.3052   ; -0.6658  ;0
 -205.766346885  ; -0.4330  ;  1.3180   ; -0.4247  ;0
 -205.774496372  ; -0.5797  ;  1.3296   ; -0.2030  ;0
 -205.776898040  ; -0.7179  ;  1.3402   ; -0.0000  ;0
 -205.774893908  ; -0.8475  ;  1.3498   ;  0.1852  ;0
 -205.769550068  ; -0.9688  ;  1.3585   ;  0.3535  ;0
 -205.761708969  ; -1.0821  ;  1.3663   ;  0.5062  ;0
 -205.752033238  ; -1.1878  ;  1.3735   ;  0.6443  ;0
 -205.741039888  ; -1.2863  ;  1.3799   ;  0.7692  ;0
 -205.729129220  ; -1.3780  ;  1.3858   ;  0.8819  ;0
 -205.716608789  ; -1.4635  ;  1.3911   ;  0.9836  ;0
 -205.703712917  ; -1.5432  ;  1.3960   ;  1.0755  ;0
 -205.690619164  ; -1.6174  ;  1.4006   ;  1.1586  ;0
 -205.677461509  ; -1.6866  ;  1.4048   ;  1.2338  ;0
 -205.664340905  ; -1.7511  ;  1.4087   ;  1.3022  ;0
 -205.651333577  ; -1.8112  ;  1.4125   ;  1.3644  ;0
 -205.638497203  ; -1.8671  ;  1.4160   ;  1.4211  ;0
 -205.625875597  ; -1.9191  ;  1.4194   ;  1.4730  ;0
 -205.613502134  ; -1.9675  ;  1.4227   ;  1.5207  ;0
 -205.726184202  ; -0.1594  ;  1.2712   ; -0.9105  ;0
 -205.751288937  ; -0.3235  ;  1.2847   ; -0.6499  ;0
 -205.766859287  ; -0.4794  ;  1.2971   ; -0.4093  ;0
 -205.775003862  ; -0.6266  ;  1.3084   ; -0.1881  ;0
 -205.777404522  ; -0.7652  ;  1.3187   ;  0.0144  ;0
 -205.775400658  ; -0.8953  ;  1.3280   ;  0.1992  ;0
 -205.770056391  ; -1.0169  ;  1.3365   ;  0.3672  ;0
 -205.762212721  ; -1.1305  ;  1.3442   ;  0.5195  ;0
 -205.752531211  ; -1.2365  ;  1.3511   ;  0.6573  ;0
 -205.741528144  ; -1.3352  ;  1.3574   ;  0.7818  ;0
 -205.729603318  ; -1.4271  ;  1.3631   ;  0.8942  ;0
 -205.717063993  ; -1.5127  ;  1.3684   ;  0.9955  ;0
 -205.704144340  ; -1.5924  ;  1.3732   ;  1.0870  ;0
 -205.691021883  ; -1.6666  ;  1.3776   ;  1.1697  ;0
 -205.677830660  ; -1.7357  ;  1.3817   ;  1.2446  ;0
 -205.664671756  ; -1.8001  ;  1.3856   ;  1.3125  ;0
 -205.651621583  ; -1.8600  ;  1.3892   ;  1.3742  ;0
 -205.638738032  ; -1.9157  ;  1.3927   ;  1.4304  ;0
 -205.626065174  ; -1.9675  ;  1.3960   ;  1.4817  ;0
 -205.613636659  ; -2.0156  ;  1.3992   ;  1.5287  ;0
 -205.726751014  ; -0.2042  ;  1.2499   ; -0.8931  ;0
 -205.751829098  ; -0.3689  ;  1.2630   ; -0.6332  ;0
 -205.767385878  ; -0.5253  ;  1.2750   ; -0.3931  ;0
 -205.775524980  ; -0.6730  ;  1.2860   ; -0.1724  ;0
 -205.777924487  ; -0.8121  ;  1.2960   ;  0.0296  ;0
 -205.775920961  ; -0.9425  ;  1.3051   ;  0.2139  ;0
 -205.770576393  ; -1.0645  ;  1.3134   ;  0.3815  ;0
 -205.762730213  ; -1.1784  ;  1.3208   ;  0.5334  ;0
 -205.753042852  ; -1.2846  ;  1.3276   ;  0.6708  ;0
 -205.742029776  ; -1.3835  ;  1.3337   ;  0.7949  ;0
 -205.730090268  ; -1.4756  ;  1.3393   ;  0.9069  ;0
 -205.717531250  ; -1.5612  ;  1.3444   ;  1.0079  ;0
 -205.704586729  ; -1.6410  ;  1.3491   ;  1.0990  ;0
 -205.691434198  ; -1.7152  ;  1.3534   ;  1.1813  ;0
 -205.678207760  ; -1.7843  ;  1.3574   ;  1.2557  ;0
 -205.665008629  ; -1.8485  ;  1.3612   ;  1.3231  ;0
 -205.651913403  ; -1.9083  ;  1.3648   ;  1.3842  ;0
 -205.638980226  ; -1.9638  ;  1.3681   ;  1.4399  ;0
 -205.626253425  ; -2.0153  ;  1.3714   ;  1.4906  ;0
 -205.613766931  ; -2.0631  ;  1.3745   ;  1.5370  ;0
 -205.727331541  ; -0.2485  ;  1.2275   ; -0.8749  ;0
 -205.752381750  ; -0.4138  ;  1.2402   ; -0.6156  ;0
 -205.767924329  ; -0.5707  ;  1.2519   ; -0.3762  ;0
 -205.776057709  ; -0.7189  ;  1.2626   ; -0.1561  ;0
 -205.778456012  ; -0.8584  ;  1.2723   ;  0.0455  ;0
 -205.776452834  ; -0.9892  ;  1.2811   ;  0.2293  ;0
 -205.771107939  ; -1.1115  ;  1.2891   ;  0.3964  ;0
 -205.763259112  ; -1.2257  ;  1.2963   ;  0.5479  ;0
 -205.753565585  ; -1.3321  ;  1.3029   ;  0.6849  ;0
 -205.742541990  ; -1.4312  ;  1.3088   ;  0.8086  ;0
 -205.730587039  ; -1.5234  ;  1.3142   ;  0.9201  ;0
 -205.718007324  ; -1.6092  ;  1.3192   ;  1.0207  ;0
 -205.705036673  ; -1.6890  ;  1.3238   ;  1.1114  ;0
 -205.691852551  ; -1.7632  ;  1.3280   ;  1.1932  ;0
 -205.678589109  ; -1.8322  ;  1.3319   ;  1.2671  ;0
 -205.665347723  ; -1.8963  ;  1.3356   ;  1.3339  ;0
 -205.652205185  ; -1.9559  ;  1.3391   ;  1.3946  ;0
 -205.639219884  ; -2.0112  ;  1.3424   ;  1.4496  ;0
 -205.626436431  ; -2.0625  ;  1.3455   ;  1.4997  ;0
 -205.613889067  ; -2.1100  ;  1.3485   ;  1.5454  ;0
 -205.727926241  ; -0.2923  ;  1.2040   ; -0.8560  ;0
 -205.752946113  ; -0.4581  ;  1.2163   ; -0.5974  ;0
 -205.768473170  ; -0.6155  ;  1.2276   ; -0.3586  ;0
 -205.776600229  ; -0.7642  ;  1.2380   ; -0.1390  ;0
 -205.778997184  ; -0.9041  ;  1.2474   ;  0.0619  ;0
 -205.776994440  ; -1.0352  ;  1.2559   ;  0.2452  ;0
